population,source_row,input_smiles,canonical_isomeric_smiles,canonical_formal_charge,docking_score,step,batch_idx,task,model,PR_best_variant
PR,18840,O=C(CCCCN1CCC(c2ccc(O)cc2)C(O)C1)Nc1ccc2ccoc2c1,O=C(CCCCN1CCC(c2ccc(O)cc2)C(O)C1)Nc1ccc2ccoc2c1,0,-10.2526,294,24,PR_run,SMILES-RNN,294_24-1
PR,18841,O=C(CNCCCCN1CCC(c2ccc(O)cc2)C(O)C1)Nc1cccc2nonc12,O=C(CNCCCCN1CCC(c2ccc(O)cc2)C(O)C1)Nc1cccc2nonc12,0,-8.76517,294,25,PR_run,SMILES-RNN,294_25-5
PR,18842,Oc1ccc(C2CCN(CCCCCC(O)CCNC3CCc4ccccc4CC3O)CC2O)cc1,Oc1ccc(C2CCN(CCCCCC(O)CCNC3CCc4ccccc4CC3O)CC2O)cc1,0,-9.39986,294,26,PR_run,SMILES-RNN,294_26-3
PR,18843,Oc1ccc(C2CCNN(CCCCC(O)CNc3ccc4c(c3)OCO4)CC2O)cc1,Oc1ccc(C2CCNN(CCCCC(O)CNc3ccc4c(c3)OCO4)CC2O)cc1,0,-8.70513,294,27,PR_run,SMILES-RNN,294_27-5
PR,18844,O=C(Nc1ccc2c(c1)OCO2)C(O)CCCN1CC(O)C(c2ccc(O)cc2)C1,O=C(Nc1ccc2c(c1)OCO2)C(O)CCCN1CC(O)C(c2ccc(O)cc2)C1,0,-8.77461,294,28,PR_run,SMILES-RNN,294_28-4
PR,18845,O=C(CNCCN1CCC(c2ccc(O)cc2)C(O)C1)Nc1cccnc1,O=C(CNCCN1CCC(c2ccc(O)cc2)C(O)C1)Nc1cccnc1,0,-9.38923,294,29,PR_run,SMILES-RNN,294_29-1
PR,18846,Oc1ccc(C2CCNC(NCCCC3CCc4ccccc43)C2O)cc1,Oc1ccc(C2CCNC(NCCCC3CCc4ccccc43)C2O)cc1,0,-9.27025,294,30,PR_run,SMILES-RNN,294_30-1
PR,18847,Oc1ccc(C2CCNC(NCCNC3CC(O)C(n4cccc4)C3)C2O)cc1,Oc1ccc(C2CCNC(NCCNC3CC(O)C(n4cccc4)C3)C2O)cc1,0,-9.769,294,31,PR_run,SMILES-RNN,294_31-5
PR,18848,O=C(CCCN1CCC(c2ccccn2)C(O)C1)Nc1noc2ccccc12,O=C(CCCN1CCC(c2ccccn2)C(O)C1)Nc1noc2ccccc12,0,-8.04755,294,32,PR_run,SMILES-RNN,294_32-1
PR,18849,NC(=O)c1ccc2c(c1)C(O)C(NCCCCNCC(=O)N1CCc3ccccc31)NC2,NC(=O)c1ccc2c(c1)C(O)C(NCCCCNCC(=O)N1CCc3ccccc31)NC2,0,-8.75709,294,33,PR_run,SMILES-RNN,294_33-3
PR,18850,O=C(CNCCCNC1CC(c2ccc(O)cc2)C1O)N1CCCc2ccccc21,O=C(CNCCCNC1CC(c2ccc(O)cc2)C1O)N1CCCc2ccccc21,0,-10.0294,294,34,PR_run,SMILES-RNN,285_8-4
PR,18852,NC(=O)c1ccc2c(c1)CC(NCCNCc1ccc3c(c1)OCO3)C2O,NC(=O)c1ccc2c(c1)CC(NCCNCc1ccc3c(c1)OCO3)C2O,0,-8.1126,294,36,PR_run,SMILES-RNN,294_36-2
PR,18853,OC1CNC(CCNCc2ccccc2)CC1Oc1ccc2c(c1)OCCO2,OC1CNC(CCNCc2ccccc2)CC1Oc1ccc2c(c1)OCCO2,0,-6.59082,294,37,PR_run,SMILES-RNN,294_37-3
PR,18854,NC(=O)c1ccn(C2CCC(NCCC3CCCc4cc(O)ccc4O3)C2O)c1,NC(=O)c1ccn(C2CCC(NCCC3CCCc4cc(O)ccc4O3)C2O)c1,0,-8.65068,294,38,PR_run,SMILES-RNN,294_38-1
PR,18855,O=C(CCNC1Cc2ccccc2C(c2ccc(O)cc2)C1O)Nc1cc2ccccc2o1,O=C(CCNC1Cc2ccccc2C(c2ccc(O)cc2)C1O)Nc1cc2ccccc2o1,0,-8.91623,294,39,PR_run,SMILES-RNN,294_39-7
PR,18856,O=C(CCCNC1CCCC(c2ccc(O)cc2)C1O)N1CCCc2ccccc21,O=C(CCCNC1CCCC(c2ccc(O)cc2)C1O)N1CCCc2ccccc21,0,-8.60019,294,40,PR_run,SMILES-RNN,294_40-2
PR,18857,NC(=O)c1ccn(C2CN(CCNC3CC(Cc4ccc(O)cc4)C3O)CC2O)n1,NC(=O)c1ccn(C2CN(CCNC3CC(Cc4ccc(O)cc4)C3O)CC2O)n1,0,-8.94851,294,41,PR_run,SMILES-RNN,294_41-16
PR,18858,Oc1ccc(C2CCNC(NCCCC(O)Cc3ccc4c(c3)OCO4)C2O)cc1,Oc1ccc(C2CCNC(NCCCC(O)Cc3ccc4c(c3)OCO4)C2O)cc1,0,-10.36,294,42,PR_run,SMILES-RNN,290_58-5
PR,18859,O=C(CCCN1CC(O)C(c2ccc(O)cc2)C1)Nc1ccc2c(c1)OCO2,O=C(CCCN1CC(O)C(c2ccc(O)cc2)C1)Nc1ccc2c(c1)OCO2,0,-9.38089,294,43,PR_run,SMILES-RNN,286_5-7
PR,18860,Oc1ccc(C2CCNN(CC(O)CCc3ccc4cccnc4n3)CC2O)cc1,Oc1ccc(C2CCNN(CC(O)CCc3ccc4cccnc4n3)CC2O)cc1,0,-8.65865,294,44,PR_run,SMILES-RNN,294_44-5
PR,18861,O=C(CCCNC1Cc2ccccc2C(c2ccco2)C1O)Nc1ccc2c(c1)CNC=CC2O,O=C(CCCNC1Cc2ccccc2C(c2ccco2)C1O)Nc1ccc2c(c1)CNC=CC2O,0,-8.94088,294,45,PR_run,SMILES-RNN,294_45-8
PR,18862,O=C(NCCCCN1CCC(c2ccc(O)cc2)C(O)C1)Nc1ccc2c(c1)OCO2,O=C(NCCCCN1CCC(c2ccc(O)cc2)C(O)C1)Nc1ccc2c(c1)OCO2,0,-8.81721,294,46,PR_run,SMILES-RNN,294_46-1
PR,18863,O=C(CCCN1CCNC(c2ccc(O)cc2)C(O)C1)Nc1noc2ccccc12,O=C(CCCN1CCNC(c2ccc(O)cc2)C(O)C1)Nc1noc2ccccc12,0,-9.21838,294,47,PR_run,SMILES-RNN,294_47-5
PR,18864,O=C(CCCN1CCC(c2ccc(O)cc2)CC1)Nc1cc2cc(O)ccc2o1,O=C(CCCN1CCC(c2ccc(O)cc2)CC1)Nc1cc2cc(O)ccc2o1,0,-9.7924,294,48,PR_run,SMILES-RNN,294_48-2
PR,18865,O=C(CNCCCCCCN1CCCC(c2ccc(O)cc2)C(O)C1)N1CC(O)c2ccccc21,O=C(CNCCCCCCN1CCCC(c2ccc(O)cc2)C(O)C1)N1CC(O)c2ccccc21,0,-9.56608,294,49,PR_run,SMILES-RNN,294_49-5
PR,18866,Oc1ccc(C2c3cc(O)ccc3CC(NCCC3CNCCNC3)C2O)cc1,Oc1ccc(C2c3cc(O)ccc3CC(NCCC3CNCCNC3)C2O)cc1,0,-9.49245,294,50,PR_run,SMILES-RNN,294_50-1
PR,18867,O=C(CCCN1CCC(c2ccc(O)cc2)C(O)C1)C1CC(O)C(c2ccoc2)N1,O=C(CCCN1CCC(c2ccc(O)cc2)C(O)C1)C1CC(O)C(c2ccoc2)N1,0,-10.1094,294,51,PR_run,SMILES-RNN,294_51-1
PR,18868,O=C(CCCN1CC(O)C(c2ccc(O)cc2)CCN1)c1ccc2nonc2c1,O=C(CCCN1CC(O)C(c2ccc(O)cc2)CCN1)c1ccc2nonc2c1,0,-8.12145,294,52,PR_run,SMILES-RNN,294_52-2
PR,18869,Oc1ccc(C2CN(CCCC(O)CNCC3CCCc4ccc(O)cc4CC3)CC2O)cc1,Oc1ccc(C2CN(CCCC(O)CNCC3CCCc4ccc(O)cc4CC3)CC2O)cc1,0,-9.02466,294,53,PR_run,SMILES-RNN,294_53-3
PR,18871,Oc1ccc(C2NC(CCCN3CC(O)C(Cc4ccccc4)C3)CC2O)cc1,Oc1ccc(C2NC(CCCN3CC(O)C(Cc4ccccc4)C3)CC2O)cc1,0,-8.60124,294,55,PR_run,SMILES-RNN,294_55-4
PR,18872,NC(=O)c1ccc(OC2CNC(CCC(O)Cc3ccc4c(c3)OCO4)C2)o1,NC(=O)c1ccc(OC2CNC(CCC(O)Cc3ccc4c(c3)OCO4)C2)o1,0,-9.0146,294,56,PR_run,SMILES-RNN,294_56-7
PR,18873,Oc1ccc(C2c3ccccc3CN(CCCCOc3ccc4c(c3)OCO4)CC2O)cc1,Oc1ccc(C2c3ccccc3CN(CCCCOc3ccc4c(c3)OCO4)CC2O)cc1,0,-8.17817,294,57,PR_run,SMILES-RNN,294_57-1
PR,18874,O=C(CCCN1CCc2ccccc2C1)NCCc1ccc2c(c1)OCO2,O=C(CCCN1CCc2ccccc2C1)NCCc1ccc2c(c1)OCO2,0,-7.17938,294,58,PR_run,SMILES-RNN,294_58-2
PR,18875,Oc1ccc(C2C(O)CC2NCCNCC(O)CCc2ccc3ccccc3n2)cc1,Oc1ccc(C2C(O)CC2NCCNCC(O)CCc2ccc3ccccc3n2)cc1,0,-8.92476,294,59,PR_run,SMILES-RNN,294_59-12
PR,18876,O=C(Cc1ccc2c(c1)OCO2)NCCCCN1CCC(c2ccc(O)cc2)C(O)C1,O=C(Cc1ccc2c(c1)OCO2)NCCCCN1CCC(c2ccc(O)cc2)C(O)C1,0,-9.97591,294,60,PR_run,SMILES-RNN,294_60-4
PR,18877,Oc1ccc(C2c3ccccc3CC(NCC=CCCCc3ccc4c(c3)OCO4)C2O)cc1,Oc1ccc(C2c3ccccc3CC(NCC=CCCCc3ccc4c(c3)OCO4)C2O)cc1,0,-9.50448,294,61,PR_run,SMILES-RNN,294_61-1
PR,18879,O=C(CCCNC1CNC(c2ccc(O)cc2)C1O)N1c2cccnc2CC1O,O=C(CCCNC1CNC(c2ccc(O)cc2)C1O)N1c2cccnc2CC1O,0,-9.98016,294,63,PR_run,SMILES-RNN,294_63-4
PR,18880,O=C(CCN1CCCC(c2ccc(O)cc2)CC(O)C1)NCc1ccc2c(c1)OCO2,O=C(CCN1CCCC(c2ccc(O)cc2)CC(O)C1)NCc1ccc2c(c1)OCO2,0,-9.25414,295,0,PR_run,SMILES-RNN,295_0-4
PR,18881,O=C(CNC1NCCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)OCO2,O=C(CNC1NCCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)OCO2,0,-9.52267,295,1,PR_run,SMILES-RNN,287_51-3
PR,18882,O=c1ccc(C2CCNC(NCCC3CCCc4ccc(O)cc4O3)C2O)c[nH]1,O=c1ccc(C2CCNC(NCCC3CCCc4ccc(O)cc4O3)C2O)c[nH]1,0,-8.29779,295,2,PR_run,SMILES-RNN,295_2-4
PR,18883,O=C(CCNC1CNC(c2cccc(O)c2)C1O)N1CCCc2ccccc21,O=C(CCNC1CNC(c2cccc(O)c2)C1O)N1CCCc2ccccc21,0,-8.80535,295,3,PR_run,SMILES-RNN,295_3-2
PR,18884,NC(=O)c1n[nH]c2cc(NC(=O)CCCN3CC(O)C(c4ccc(O)cc4)C3)ccc12,NC(=O)c1n[nH]c2cc(NC(=O)CCCN3CC(O)C(c4ccc(O)cc4)C3)ccc12,0,-10.0679,295,4,PR_run,SMILES-RNN,295_4-1
PR,18885,O=C(CCC(O)CNC1CCNC(c2ccc(O)cc2)C1O)Nc1ccc2cn[nH]c2c1,O=C(CCC(O)CNC1CCNC(c2ccc(O)cc2)C1O)Nc1ccc2cn[nH]c2c1,0,-8.31739,295,5,PR_run,SMILES-RNN,295_5-4
PR,18886,Oc1ccc(CC(O)CCN2CC(O)C(c3ccc(O)cc3)C2)cc1,Oc1ccc(CC(O)CCN2CC(O)C(c3ccc(O)cc3)C2)cc1,0,-9.35754,295,6,PR_run,SMILES-RNN,295_6-4
PR,18887,O=C(CCCCCN1CC(O)C(c2ccc(O)cc2)C1)Cc1ccc2c(c1)OCO2,O=C(CCCCCN1CC(O)C(c2ccc(O)cc2)C1)Cc1ccc2c(c1)OCO2,0,-9.60485,295,7,PR_run,SMILES-RNN,295_7-7
PR,18888,O=C(CCCN1CC(O)C(c2ccc(O)cc2)CCN1)Nc1ccccc1O,O=C(CCCN1CC(O)C(c2ccc(O)cc2)CCN1)Nc1ccccc1O,0,-8.34624,295,8,PR_run,SMILES-RNN,295_8-2
PR,18889,Oc1ccc(C(c2ccc3c(c2)OCO3)C(O)CCNC2NCCC2O)cc1,Oc1ccc(C(c2ccc3c(c2)OCO3)C(O)CCNC2NCCC2O)cc1,0,-8.16462,295,9,PR_run,SMILES-RNN,295_9-3
PR,18890,Oc1ccc(C2CN(CCCCC(O)Cc3ccc4c(c3)OCO4)CC2O)cc1,Oc1ccc(C2CN(CCCCC(O)Cc3ccc4c(c3)OCO4)CC2O)cc1,0,-8.15144,295,10,PR_run,SMILES-RNN,295_10-5
PR,18891,NC(=O)c1ccn(C2CC(NO)C(NCc3ccc4c(c3)OCO4)C2O)c1,NC(=O)c1ccn(C2CC(NO)C(NCc3ccc4c(c3)OCO4)C2O)c1,0,-7.99609,295,11,PR_run,SMILES-RNN,295_11-5
PR,18892,O=C(CCCN1CCC(c2ccc(O)cc2)C(O)C1)Nc1ccc2c(c1)CCC2O,O=C(CCCN1CCC(c2ccc(O)cc2)C(O)C1)Nc1ccc2c(c1)CCC2O,0,-10.2653,295,12,PR_run,SMILES-RNN,295_12-4
PR,18893,O=C(CCCN1CCNC(c2ccc(O)cc2)C(O)C1)Nc1ccc2c(c1)OCO2,O=C(CCCN1CCNC(c2ccc(O)cc2)C(O)C1)Nc1ccc2c(c1)OCO2,0,-9.70216,295,13,PR_run,SMILES-RNN,295_13-3
PR,18894,Oc1ccc(C2CCN(CCCC(O)CNCCc3ccc4c(c3)OCO4)CC2O)cc1,Oc1ccc(C2CCN(CCCC(O)CNCCc3ccc4c(c3)OCO4)CC2O)cc1,0,-9.23879,295,14,PR_run,SMILES-RNN,295_14-1
PR,18895,Nc1noc2cc(NC(=O)CCCN3CCC(c4ccc(O)cc4)C(O)C3)ccc12,Nc1noc2cc(NC(=O)CCCN3CCC(c4ccc(O)cc4)C(O)C3)ccc12,0,-10.1603,295,15,PR_run,SMILES-RNN,294_5-8
PR,18896,Oc1ccc(C2CNC(CCCC(O)CNC3c4ccccc4CC3O)C2)cc1,Oc1ccc(C2CNC(CCCC(O)CNC3c4ccccc4CC3O)C2)cc1,0,-9.3078,295,16,PR_run,SMILES-RNN,295_16-1
PR,18897,O=c1ccc2cc(CC(O)CCCN3CCC(c4ccc(O)cc4)C(O)C3)ccc2[nH]1,O=c1ccc2cc(CC(O)CCCN3CCC(c4ccc(O)cc4)C(O)C3)ccc2[nH]1,0,-10.3393,295,17,PR_run,SMILES-RNN,295_17-1
PR,18898,O=C(CNCCCCN1CC(O)C(c2ccc(O)cc2)C1)N1CCCc2ccccc21,O=C(CNCCCCN1CC(O)C(c2ccc(O)cc2)C1)N1CCCc2ccccc21,0,-10.549,295,18,PR_run,SMILES-RNN,295_18-6
PR,18899,O=C(CCCC(O)CN1CC(O)C(c2ccc(O)cc2)C1)Nc1ccc2c(c1)OCO2,O=C(CCCC(O)CN1CC(O)C(c2ccc(O)cc2)C1)Nc1ccc2c(c1)OCO2,0,-8.77787,295,19,PR_run,SMILES-RNN,295_19-1
PR,18900,CC1CC(CCCCCC(=O)Nc2ccccn2)NCC1c1ccc(O)cc1,CC1CC(CCCCCC(=O)Nc2ccccn2)NCC1c1ccc(O)cc1,0,-8.57995,295,20,PR_run,SMILES-RNN,295_20-8
PR,18901,Oc1ccc(CC(O)CCCCCCN2CNC(c3ccc(O)cc3)C(O)C2)cc1,Oc1ccc(CC(O)CCCCCCN2CNC(c3ccc(O)cc3)C(O)C2)cc1,0,-9.69453,295,21,PR_run,SMILES-RNN,295_21-8
PR,18902,O=C(CCN1CCNC(c2ccc(O)cc2)C(O)C1)NCc1ccc2c(c1)OCO2,O=C(CCN1CCNC(c2ccc(O)cc2)C(O)C1)NCc1ccc2c(c1)OCO2,0,-8.14438,295,22,PR_run,SMILES-RNN,295_22-10
PR,18903,COc1ccc2nc(NC(=O)CCNC3NCCC(c4ccccc4)C3O)ccc2c1,COc1ccc2nc(NC(=O)CCNC3NCCC(c4ccccc4)C3O)ccc2c1,0,-8.76512,295,23,PR_run,SMILES-RNN,295_23-6
PR,18904,O=C(CCCCN1CC(O)C(c2ccc(O)cc2)C1)Nc1noc2ccccc12,O=C(CCCCN1CC(O)C(c2ccc(O)cc2)C1)Nc1noc2ccccc12,0,-8.78364,295,24,PR_run,SMILES-RNN,295_24-2
PR,18905,O=C(NCC(O)CNC1CCC(c2ccc(O)cc2)C1O)c1ccco1,O=C(NCC(O)CNC1CCC(c2ccc(O)cc2)C1O)c1ccco1,0,-9.2641,295,25,PR_run,SMILES-RNN,295_25-7
PR,18906,Oc1ccc(C2C(O)CN2CCCCc2ccc3cc[nH]c3c2)cc1,Oc1ccc(C2C(O)CN2CCCCc2ccc3cc[nH]c3c2)cc1,0,-8.42223,295,26,PR_run,SMILES-RNN,295_26-1
PR,18907,Oc1ccc(CC2CC(NCCCNCC3CCc4ccc(O)cc4CC3O)C2O)cc1,Oc1ccc(CC2CC(NCCCNCC3CCc4ccc(O)cc4CC3O)C2O)cc1,0,-10.6534,295,27,PR_run,SMILES-RNN,295_27-5
PR,18908,Oc1ccc(C2C(O)Cc3ccoc3C2O)cc1,Oc1ccc(C2C(O)Cc3ccoc3C2O)cc1,0,-6.31357,295,28,PR_run,SMILES-RNN,295_28-3
PR,18909,O=C(CCCNC1NCCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)OCO2,O=C(CCCNC1NCCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)OCO2,0,-8.42524,295,29,PR_run,SMILES-RNN,295_29-3
PR,18910,O=C(CCCCCN1CC(O)C(c2ccc(O)cc2)C1)Nc1ccc2c(c1)COCO2,O=C(CCCCCN1CC(O)C(c2ccc(O)cc2)C1)Nc1ccc2c(c1)COCO2,0,-8.67551,295,30,PR_run,SMILES-RNN,295_30-3
PR,18912,Oc1ccc(C2CCC(CC=CCCCCC(O)COc3cc4c(cn3)OCO4)NC2)cc1,Oc1ccc(C2CCC(CC=CCCCCC(O)COc3cc4c(cn3)OCO4)NC2)cc1,0,-7.99504,295,32,PR_run,SMILES-RNN,295_32-1
PR,18913,O=C(CCC1CN(CCCC(O)Cc2ccc3c(c2)OCO3)CC1O)c1ccc(O)cc1,O=C(CCC1CN(CCCC(O)Cc2ccc3c(c2)OCO3)CC1O)c1ccc(O)cc1,0,-8.7706,295,33,PR_run,SMILES-RNN,295_33-2
PR,18914,O=C(CCCN1CC(O)C(Cc2ccccc2)C1)Nc1ccccc1O,O=C(CCCN1CC(O)C(Cc2ccccc2)C1)Nc1ccccc1O,0,-7.94099,295,34,PR_run,SMILES-RNN,295_34-5
PR,18915,O=C(CNCC(O)CNC1NC(c2ccc(O)cc2)C1O)N1CCCc2ccccc2C1,O=C(CNCC(O)CNC1NC(c2ccc(O)cc2)C1O)N1CCCc2ccccc2C1,0,-9.04984,295,35,PR_run,SMILES-RNN,295_35-7
PR,18916,CCCC(CCCc1cccc2nccn12)CCN1CCNC(c2ccc(O)cc2)C(O)C1,CCCC(CCCc1cccc2nccn12)CCN1CCNC(c2ccc(O)cc2)C(O)C1,0,-8.02542,295,36,PR_run,SMILES-RNN,295_36-14
PR,18917,O=C(CCCNC1NCCC(c2ccc(O)cc2)C1O)N1CCCc2ccccc2C1,O=C(CCCNC1NCCC(c2ccc(O)cc2)C1O)N1CCCc2ccccc2C1,0,-9.02153,295,37,PR_run,SMILES-RNN,295_37-3
PR,18918,Oc1ccc(C2CCC(CCC(O)Cc3ccc4c(c3)OCO4)NC2)cc1,Oc1ccc(C2CCC(CCC(O)Cc3ccc4c(c3)OCO4)NC2)cc1,0,-9.05635,295,38,PR_run,SMILES-RNN,295_38-5
PR,18919,CC1CC(NCC(=O)Nc2cccc3c2OCO3)CC(c2cccc(O)c2)c2cccc(O)c21,CC1CC(NCC(=O)Nc2cccc3c2OCO3)CC(c2cccc(O)c2)c2cccc(O)c21,0,-7.6748,295,39,PR_run,SMILES-RNN,295_39-7
PR,18920,O=C1c2cc(O)ccc2C(O)C1NCCC1CCCc2cc(O)ccc2O1,O=C1c2cc(O)ccc2C(O)C1NCCC1CCCc2cc(O)ccc2O1,0,-8.68405,295,40,PR_run,SMILES-RNN,295_40-4
PR,18921,O=C(CCCC1CCC(c2ccc(O)cc2)CN1)Nc1ccco1,O=C(CCCC1CCC(c2ccc(O)cc2)CN1)Nc1ccco1,0,-7.94454,295,41,PR_run,SMILES-RNN,295_41-3
PR,18922,O=C(CCN1CC(O)C(c2ccc(O)cc2)C1)Nc1ccc2c(c1)OCO2,O=C(CCN1CC(O)C(c2ccc(O)cc2)C1)Nc1ccc2c(c1)OCO2,0,-9.48619,295,42,PR_run,SMILES-RNN,288_13-5
PR,18923,NOC(CNCC1CCC(c2ccc(O)cc2)CN1)c1ccc2c(c1)OCO2,NOC(CNCC1CCC(c2ccc(O)cc2)CN1)c1ccc2c(c1)OCO2,0,-9.7657,295,43,PR_run,SMILES-RNN,295_43-2
PR,18925,Oc1cccc(C2NC(NCCCCCCCCc3ccc4ccccc4n3)C2O)c1,Oc1cccc(C2NC(NCCCCCCCCc3ccc4ccccc4n3)C2O)c1,0,-8.84353,295,45,PR_run,SMILES-RNN,295_45-2
PR,18926,O=C(CCN1CC(O)C(c2ccc(O)cc2)C1)Nc1cccc2ccc(CN3CCC(O)C3)c-2c1,O=C(CCN1CC(O)C(c2ccc(O)cc2)C1)Nc1cccc2ccc(CN3CCC(O)C3)c-2c1,0,-8.91809,295,46,PR_run,SMILES-RNN,295_46-3
PR,18927,O=C(CCNC1CCC(c2ccoc2)C1O)N1CCCc2ccccc2C1,O=C(CCNC1CCC(c2ccoc2)C1O)N1CCCc2ccccc2C1,0,-7.17929,295,47,PR_run,SMILES-RNN,295_47-8
PR,18928,NC(=O)c1ccc(NC(=O)CCN2CC(O)C2Cc2ccccc2)cc1,NC(=O)c1ccc(NC(=O)CCN2CC(O)C2Cc2ccccc2)cc1,0,-8.28892,295,48,PR_run,SMILES-RNN,295_48-7
PR,18929,O=C(CCCCCN1CCC(c2ccc(O)cc2)C(O)C1)N1CCc2ncccc2C1,O=C(CCCCCN1CCC(c2ccc(O)cc2)C(O)C1)N1CCc2ncccc2C1,0,-8.64395,295,49,PR_run,SMILES-RNN,295_49-8
PR,18930,CC(O)C(CCN1CCC(c2ccc(O)cc2)C(O)C1)n1ccc(C(N)=O)c1,CC(O)C(CCN1CCC(c2ccc(O)cc2)C(O)C1)n1ccc(C(N)=O)c1,0,-8.64862,295,50,PR_run,SMILES-RNN,295_50-1
PR,18931,O=C(CCCC1CC2C(c3ccc(O)cc3)C(O)CN2C1)Nc1ccc2cnoc2c1,O=C(CCCC1CC2C(c3ccc(O)cc3)C(O)CN2C1)Nc1ccc2cnoc2c1,0,-7.41692,295,51,PR_run,SMILES-RNN,295_51-4
PR,18932,Oc1ccc(C2CCN(CCC=CCC(O)C3OCCc4ccc(O)cc43)CC2O)cc1,Oc1ccc(C2CCN(CCC=CCC(O)C3OCCc4ccc(O)cc43)CC2O)cc1,0,-9.82694,295,52,PR_run,SMILES-RNN,295_52-1
PR,18933,NC(=O)c1ccc(C2CCC(NCCCC(=O)Nc3ccc4c(c3)OCO4)C2O)cc1,NC(=O)c1ccc(C2CCC(NCCCC(=O)Nc3ccc4c(c3)OCO4)C2O)cc1,0,-9.11685,295,53,PR_run,SMILES-RNN,295_53-1
PR,18934,Oc1ccc2c(c1)C(O)C(NCCC(O)c1ccc3c(c1)OCO3)NCC2,Oc1ccc2c(c1)C(O)C(NCCC(O)c1ccc3c(c1)OCO3)NCC2,0,-8.89787,295,54,PR_run,SMILES-RNN,295_54-8
PR,18935,O=C(CCCN1CCCC(c2ccc(O)cc2)C(O)C1)c1ccc2c(c1)CC(O)CN2,O=C(CCCN1CCCC(c2ccc(O)cc2)C(O)C1)c1ccc2c(c1)CC(O)CN2,0,-9.66916,295,55,PR_run,SMILES-RNN,295_55-4
PR,18936,NC(=O)c1ccn(C2CCC(NCCCC(O)c3ccc4c(c3)OCCO4)C2O)c1,NC(=O)c1ccn(C2CCC(NCCCC(O)c3ccc4c(c3)OCCO4)C2O)c1,0,-10.7948,295,56,PR_run,SMILES-RNN,295_56-7
PR,18937,O=C(CNc1cccc(O)c1)NCCC(O)CCC1CCN(c2ccc(O)cc2)CN1,O=C(CNc1cccc(O)c1)NCCC(O)CCC1CCN(c2ccc(O)cc2)CN1,0,-6.80908,295,57,PR_run,SMILES-RNN,295_57-7
PR,18938,O=C(CCCC1CC(c2ccc(O)cc2)CN1)Nc1cccc2c1OCO2,O=C(CCCC1CC(c2ccc(O)cc2)CN1)Nc1cccc2c1OCO2,0,-8.95643,295,58,PR_run,SMILES-RNN,295_58-4
PR,18939,NC(=O)c1ccc2c(c1)CC(NCC(O)CC(O)CNC(=O)c1ccc3c(c1)OCO3)CO2,NC(=O)c1ccc2c(c1)CC(NCC(O)CC(O)CNC(=O)c1ccc3c(c1)OCO3)CO2,0,-8.43767,295,59,PR_run,SMILES-RNN,295_59-8
PR,18940,Nc1n[nH]c2cc(NC(=O)CNCC3CCC(c4ccc(O)cc4)CN3)ccc12,Nc1n[nH]c2cc(NC(=O)CNCC3CCC(c4ccc(O)cc4)CN3)ccc12,0,-10.1908,295,60,PR_run,SMILES-RNN,295_60-3
PR,18941,Oc1ccc(C2CCN(CCCCNCC(O)Cc3ccc4c(c3)OCO4)CC2O)cc1,Oc1ccc(C2CCN(CCCCNCC(O)Cc3ccc4c(c3)OCO4)CC2O)cc1,0,-10.4277,295,61,PR_run,SMILES-RNN,295_61-7
PR,18942,Oc1ccc(C2CC(NCCNC3CCC(n4cccc4)C(O)C3)C2O)cc1,Oc1ccc(C2CC(NCCNC3CCC(n4cccc4)C(O)C3)C2O)cc1,0,-10.0413,295,62,PR_run,SMILES-RNN,295_62-3
PR,18943,O=C(CCCN1CCC(c2ccc(O)cc2)C(O)C1)Nc1ccc2c(c1)OCO2,O=C(CCCN1CCC(c2ccc(O)cc2)C(O)C1)Nc1ccc2c(c1)OCO2,0,-9.71102,295,63,PR_run,SMILES-RNN,293_27-8
PR,18945,NC(=O)c1ccc(NC(=O)CCCN2CC(O)C(c3ccc(O)cc3)C2)cc1,NC(=O)c1ccc(NC(=O)CCCN2CC(O)C(c3ccc(O)cc3)C2)cc1,0,-10.5148,296,1,PR_run,SMILES-RNN,281_13-5
PR,18946,Oc1ccc(C2CNC(NCCC3Oc4ccc(O)cc4CC(O)C3O)C2O)cc1,Oc1ccc(C2CNC(NCCC3Oc4ccc(O)cc4CC(O)C3O)C2O)cc1,0,-9.68673,296,2,PR_run,SMILES-RNN,296_2-6
PR,18947,O=C(CNCC(O)CCN1CCC(c2ccc(O)cc2)C(O)C1)N1CCc2ccccc21,O=C(CNCC(O)CCN1CCC(c2ccc(O)cc2)C(O)C1)N1CCc2ccccc21,0,-10.1476,296,3,PR_run,SMILES-RNN,296_3-7
PR,18948,NC(=O)c1ccn(C2CC(NCCCCn3cnc4ccccc4c3=O)C2O)c1,NC(=O)c1ccn(C2CC(NCCCCn3cnc4ccccc4c3=O)C2O)c1,0,-9.16249,296,4,PR_run,SMILES-RNN,296_4-6
PR,18949,Oc1ccc(CC2CN(CCC(O)Cc3ccc4cccnc4n3)CC2O)cc1,Oc1ccc(CC2CN(CCC(O)Cc3ccc4cccnc4n3)CC2O)cc1,0,-7.87281,296,5,PR_run,SMILES-RNN,296_5-1
