population,source_row,input_smiles,canonical_isomeric_smiles,canonical_formal_charge,docking_score,step,batch_idx,task,model,PPS_best_variant
PPS,17960,O=C(NCc1ccc(CN2CCC(NC(=O)c3cccc(C(F)(F)F)c3)C2)nc1)c1ccc2[nH]ncc2c1,O=C(NCc1ccc(CN2CCC(NC(=O)c3cccc(C(F)(F)F)c3)C2)nc1)c1ccc2[nH]ncc2c1,0,-11.8382,280,40,PPS_tester_run_2,RNN,280_40-4
PPS,17961,NC(=O)c1cccc(NC(=O)NCC2CCN(Cc3ccc(CNC(=O)c4cnc5[nH]ncc5c4)cc3)CC2)c1,NC(=O)c1cccc(NC(=O)NCC2CCN(Cc3ccc(CNC(=O)c4cnc5[nH]ncc5c4)cc3)CC2)c1,0,-12.9116,280,41,PPS_tester_run_2,RNN,280_41-1
PPS,17962,O=C(NCC1CCN(Cc2ccc(CNC(=O)c3cnc4[nH]ncc4c3)cc2)C1)Nc1cccc(Br)c1,O=C(NCC1CCN(Cc2ccc(CNC(=O)c3cnc4[nH]ncc4c3)cc2)C1)Nc1cccc(Br)c1,0,-13.1495,280,42,PPS_tester_run_2,RNN,280_42-1
PPS,17963,Cn1cc(C(=O)NCc2ccc(NC(=O)CN3CCC(CNC(=O)c4ccc(C(F)(F)F)nn4)C3)cc2)c2ccccc21,Cn1cc(C(=O)NCc2ccc(NC(=O)CN3CCC(CNC(=O)c4ccc(C(F)(F)F)nn4)C3)cc2)c2ccccc21,0,-11.3479,280,43,PPS_tester_run_2,RNN,280_43-1
PPS,17964,Nc1nc2cc(CC3CCN(CC4CCN(CC(=O)Nc5ccc6c(c5)CCNCC6)C4)C3)ccc2[nH]1,Nc1nc2cc(CC3CCN(CC4CCN(CC(=O)Nc5ccc6c(c5)CCNCC6)C4)C3)ccc2[nH]1,0,-11.2682,280,44,PPS_tester_run_2,RNN,280_44-21
PPS,17966,O=C(NCCc1ccc(C(F)(F)F)cc1)NCC1CCN(Cc2ccc(CNC(=O)c3ccc4[nH]ncc4c3)cc2)CC1,O=C(NCCc1ccc(C(F)(F)F)cc1)NCC1CCN(Cc2ccc(CNC(=O)c3ccc4[nH]ncc4c3)cc2)CC1,0,-11.8728,280,46,PPS_tester_run_2,RNN,280_46-1
PPS,17967,O=C(NCc1ccc(CN2CCN(C(=O)Nc3ccc(C(F)(F)F)cc3)CC2)cc1)c1cnc2[nH]ncc2c1,O=C(NCc1ccc(CN2CCN(C(=O)Nc3ccc(C(F)(F)F)cc3)CC2)cc1)c1cnc2[nH]ncc2c1,0,-12.6436,280,47,PPS_tester_run_2,RNN,280_47-1
PPS,17968,NC1CCN(Cc2ccc(CNC(=O)c3cc4cccnc4[nH]3)cc2)CC1NC(=O)c1cccc(C(F)(F)F)c1,NC1CCN(Cc2ccc(CNC(=O)c3cc4cccnc4[nH]3)cc2)CC1NC(=O)c1cccc(C(F)(F)F)c1,0,-12.1691,280,48,PPS_tester_run_2,RNN,280_48-4
PPS,17969,O=C(NCc1ccc(CN2CCC(CNC(=O)c3ccncc3F)C2)cc1)c1ccc2[nH]ncc2c1,O=C(NCc1ccc(CN2CCC(CNC(=O)c3ccncc3F)C2)cc1)c1ccc2[nH]ncc2c1,0,-11.7875,280,49,PPS_tester_run_2,RNN,280_49-3
PPS,17970,Nc1cccc(C(=O)NC2CCN(Cc3ccc(CNC(=O)c4ccc5[nH]ncc5c4)cc3)C2)c1,Nc1cccc(C(=O)NC2CCN(Cc3ccc(CNC(=O)c4ccc5[nH]ncc5c4)cc3)C2)c1,0,-11.3888,280,50,PPS_tester_run_2,RNN,280_50-4
PPS,17971,NC(=O)c1ccc(NC(=O)NC2CCN(Cc3ccc(CNC(=O)c4cnc5[nH]ncc5c4)nc3)C2)cc1,NC(=O)c1ccc(NC(=O)NC2CCN(Cc3ccc(CNC(=O)c4cnc5[nH]ncc5c4)nc3)C2)cc1,0,-11.7012,280,51,PPS_tester_run_2,RNN,280_51-4
PPS,17972,NC(=O)c1cccc(C(=O)NCC2CCN(Cc3ccc(CNC(=O)c4cc5[nH]c(=O)[nH]c5[nH]4)cc3)C2)c1,NC(=O)c1cccc(C(=O)NCC2CCN(Cc3ccc(CNC(=O)c4cc5[nH]c(=O)[nH]c5[nH]4)cc3)C2)c1,0,-13.128,280,52,PPS_tester_run_2,RNN,280_52-2
PPS,17973,Cc1cccc(NCC2CCN(Cc3ccc(CNC(=O)c4cnc5[nH]ncc5c4)cc3)C2)c1,Cc1cccc(NCC2CCN(Cc3ccc(CNC(=O)c4cnc5[nH]ncc5c4)cc3)C2)c1,0,-10.7782,280,53,PPS_tester_run_2,RNN,280_53-2
PPS,17974,O=C(NCc1ccc(CN2CCN(C(=O)CNC(=O)c3cc(C(F)(F)F)ccn3)CC2)cc1)c1ccc2[nH]ncc2c1,O=C(NCc1ccc(CN2CCN(C(=O)CNC(=O)c3cc(C(F)(F)F)ccn3)CC2)cc1)c1ccc2[nH]ncc2c1,0,-11.4548,280,54,PPS_tester_run_2,RNN,280_54-2
PPS,17975,O=C(NCc1ccc(CN2CCN(C(=O)Nc3ccc(C(F)(F)F)cc3)CC2)cc1)c1cnc2[nH]ncc2c1,O=C(NCc1ccc(CN2CCN(C(=O)Nc3ccc(C(F)(F)F)cc3)CC2)cc1)c1cnc2[nH]ncc2c1,0,-12.6436,280,55,PPS_tester_run_2,RNN,280_47-1
PPS,17976,Cc1ccc(NC(=O)NCCC2CCN(Cc3cc4c(cn3)CC(CNC(=O)c3ccn(C)n3)C4=O)CC2O)cc1,Cc1ccc(NC(=O)NCCC2CCN(Cc3cc4c(cn3)CC(CNC(=O)c3ccn(C)n3)C4=O)CC2O)cc1,0,-11.8686,280,56,PPS_tester_run_2,RNN,280_56-3
PPS,17977,NC(=O)c1cccc(NC(=O)NCC2CCN(Cc3ccc(CNC(=O)C4CNC(=O)C4)cc3)CC2)c1,NC(=O)c1cccc(NC(=O)NCC2CCN(Cc3ccc(CNC(=O)C4CNC(=O)C4)cc3)CC2)c1,0,-12.6049,280,57,PPS_tester_run_2,RNN,280_57-2
PPS,17978,NC(=O)c1ccc(NC(=O)N2CCN(Cc3ccc(CNC(=O)c4cccc5nccnc45)cc3)CC2)cc1,NC(=O)c1ccc(NC(=O)N2CCN(Cc3ccc(CNC(=O)c4cccc5nccnc45)cc3)CC2)cc1,0,-12.7051,280,58,PPS_tester_run_2,RNN,280_58-1
PPS,17979,NC(=O)c1ccc2c(c1)CN(Cc1cccc(CNC(=O)Nc3cnc4c(C(N)=O)n[nH]c4c3)c1)C2,NC(=O)c1ccc2c(c1)CN(Cc1cccc(CNC(=O)Nc3cnc4c(C(N)=O)n[nH]c4c3)c1)C2,0,-11.8883,280,59,PPS_tester_run_2,RNN,280_59-2
PPS,17980,O=C(NCc1ccc(CN2CCC(CNC(=O)c3ccc(C(F)(F)F)nc3)CC2)cc1)Nc1ccncc1,O=C(NCc1ccc(CN2CCC(CNC(=O)c3ccc(C(F)(F)F)nc3)CC2)cc1)Nc1ccncc1,0,-11.6248,280,60,PPS_tester_run_2,RNN,280_60-1
PPS,17981,NCC(=O)NC1CCN(C(=O)NCc2ccc(CN3CCC(CNC(=O)c4cc(C(F)(F)F)ccn4)C3)cc2)C1,NCC(=O)NC1CCN(C(=O)NCc2ccc(CN3CCC(CNC(=O)c4cc(C(F)(F)F)ccn4)C3)cc2)C1,0,-13.3126,280,61,PPS_tester_run_2,RNN,280_61-4
PPS,17982,Nc1cc(CNC(=O)NCC2CCN(Cc3ccc(CNC(=O)c4ccc5nc(N)[nH]c5c4)cc3)CC2)cc(C(F)(F)F)c1,Nc1cc(CNC(=O)NCC2CCN(Cc3ccc(CNC(=O)c4ccc5nc(N)[nH]c5c4)cc3)CC2)cc(C(F)(F)F)c1,0,-12.1176,280,62,PPS_tester_run_2,RNN,280_62-2
PPS,17983,Cc1cc(C(N)=O)cc(C(=O)N2CCN(Cc3ccc(CNC(=O)c4ccc5[nH]ncc5c4)cc3)CC2)c1,Cc1cc(C(N)=O)cc(C(=O)N2CCN(Cc3ccc(CNC(=O)c4ccc5[nH]ncc5c4)cc3)CC2)c1,0,-10.8556,280,63,PPS_tester_run_2,RNN,280_63-1
PPS,17985,NC(=O)c1cccc(NCC(=O)NCC2CN(Cc3ccc(CNC(=O)c4ccc5[nH]ncc5c4)cc3)C2)n1,NC(=O)c1cccc(NCC(=O)NCC2CN(Cc3ccc(CNC(=O)c4ccc5[nH]ncc5c4)cc3)C2)n1,0,-12.798,281,1,PPS_tester_run_2,RNN,281_1-1
PPS,17987,NC(=O)CC1CCN(CCC2CCN(Cc3ccc(CNC(=O)c4ccc5[nH]ncc5c4)cc3)C2)C1=O,NC(=O)CC1CCN(CCC2CCN(Cc3ccc(CNC(=O)c4ccc5[nH]ncc5c4)cc3)C2)C1=O,0,-12.6882,281,3,PPS_tester_run_2,RNN,281_3-5
PPS,17988,Nc1nc2ncc(C(=O)NCc3ccc(CN4CCC(NC(=O)Nc5nccnc5C(F)(F)F)C4)cc3)cc2[nH]1,Nc1nc2ncc(C(=O)NCc3ccc(CN4CCC(NC(=O)Nc5nccnc5C(F)(F)F)C4)cc3)cc2[nH]1,0,-12.5038,281,4,PPS_tester_run_2,RNN,281_4-2
PPS,17989,CN1CCc2ccc(C(=O)NCc3ccc(CN4CCC(CNC(=O)Nc5ccc(C(N)=O)cc5)CC4)cc3)cc2CC1,CN1CCc2ccc(C(=O)NCc3ccc(CN4CCC(CNC(=O)Nc5ccc(C(N)=O)cc5)CC4)cc3)cc2CC1,0,-11.7758,281,5,PPS_tester_run_2,RNN,281_5-2
PPS,17990,O=C(NCc1ccc(CN2CCC(OC(=O)c3cccc(C(F)(F)F)c3)C2)cc1)Nc1cnc2[nH]ncc2c1,O=C(NCc1ccc(CN2CCC(OC(=O)c3cccc(C(F)(F)F)c3)C2)cc1)Nc1cnc2[nH]ncc2c1,0,-12.6041,281,6,PPS_tester_run_2,RNN,281_6-4
PPS,17992,NC(=O)NC(=O)NC1CCN(Cc2ccc(CN3CCC(CNC(=O)c4ccnc(C(F)(F)F)c4)CC3)cc2)C1,NC(=O)NC(=O)NC1CCN(Cc2ccc(CN3CCC(CNC(=O)c4ccnc(C(F)(F)F)c4)CC3)cc2)C1,0,-12.3245,281,8,PPS_tester_run_2,RNN,281_8-5
PPS,17993,NC(=O)c1ccc(C2=CCN(CCC3CN(CC4CN(CC(=O)Nc5ccc6[nH]ncc6c5)C4)C3)CC2)c(F)c1,NC(=O)c1ccc(C2=CCN(CCC3CN(CC4CN(CC(=O)Nc5ccc6[nH]ncc6c5)C4)C3)CC2)c(F)c1,0,-11.8979,281,9,PPS_tester_run_2,RNN,281_9-8
PPS,17994,NCc1ccc2[nH]cc(C(=O)NCc3ccc(CN4CCC(CNC(=O)Nc5cccnc5)CC4)cc3)c2c1,NCc1ccc2[nH]cc(C(=O)NCc3ccc(CN4CCC(CNC(=O)Nc5cccnc5)CC4)cc3)c2c1,0,-12.113,281,10,PPS_tester_run_2,RNN,281_10-1
PPS,17995,CCN(O)C(=O)NC(=O)NCc1ccc(CN2CC(CNC(=O)c3ccc(C(F)(F)F)cc3)C2)cc1,CCN(O)C(=O)NC(=O)NCc1ccc(CN2CC(CNC(=O)c3ccc(C(F)(F)F)cc3)C2)cc1,0,-11.3996,281,11,PPS_tester_run_2,RNN,281_11-1
PPS,17996,NC(=O)c1ccc(NC(=O)NCc2ccc(CN3CCC(NC(=O)Nc4ccc(C(N)=O)cc4)C3)cc2)cc1,NC(=O)c1ccc(NC(=O)NCc2ccc(CN3CCC(NC(=O)Nc4ccc(C(N)=O)cc4)C3)cc2)cc1,0,-12.6443,281,12,PPS_tester_run_2,RNN,281_12-3
PPS,17997,CN1CCc2ccc(NC(=O)NCc3ccc(CN4CCN(C(=O)c5cccc(C(N)=O)c5)CC4)cc3)cc2CC1,CN1CCc2ccc(NC(=O)NCc3ccc(CN4CCN(C(=O)c5cccc(C(N)=O)c5)CC4)cc3)cc2CC1,0,-14.4075,281,13,PPS_tester_run_2,RNN,281_13-1
PPS,17998,Nc1nc(C(=O)NCc2ccc(CN3CCN(C(=O)NCC(=O)NCc4ccc(C(F)(F)F)cc4)CC3)cc2)c[nH]1,Nc1nc(C(=O)NCc2ccc(CN3CCN(C(=O)NCC(=O)NCc4ccc(C(F)(F)F)cc4)CC3)cc2)c[nH]1,0,-11.8877,281,14,PPS_tester_run_2,RNN,281_14-4
PPS,17999,NC(=O)c1ccc(N2CCN(CC3C(F)CCC3CCN3CCC(CNC(=O)c4cccc(C(N)=O)c4)CC3)CC2)cc1,NC(=O)c1ccc(N2CCN(CC3C(F)CCC3CCN3CCC(CNC(=O)c4cccc(C(N)=O)c4)CC3)CC2)cc1,0,-11.4042,281,15,PPS_tester_run_2,RNN,281_15-2
PPS,18001,CN1CCc2c(cccc2C(=O)NCc2ccc(CN3CCC(NC(=O)c4cnc5[nH]nnc5c4)C3)cc2)C1,CN1CCc2c(cccc2C(=O)NCc2ccc(CN3CCC(NC(=O)c4cnc5[nH]nnc5c4)C3)cc2)C1,0,-11.2543,281,17,PPS_tester_run_2,RNN,281_17-5
PPS,18002,O=C(NCC1CNN(Cc2ccc(CN3CCC(NC(=O)c4cc(C(F)(F)F)ccn4)C3)cc2)C1)c1cnc2[nH]ncc2c1,O=C(NCC1CNN(Cc2ccc(CN3CCC(NC(=O)c4cc(C(F)(F)F)ccn4)C3)cc2)C1)c1cnc2[nH]ncc2c1,0,-11.6976,281,18,PPS_tester_run_2,RNN,281_18-1
PPS,18003,NC(=O)c1ccc(NCC(N)NC(=O)N2CCN(Cc3ccc(CNC(=O)c4n[nH]c5c4CNCC5)cc3)CC2)cc1,NC(=O)c1ccc(NCC(N)NC(=O)N2CCN(Cc3ccc(CNC(=O)c4n[nH]c5c4CNCC5)cc3)CC2)cc1,0,-13.6323,281,19,PPS_tester_run_2,RNN,281_19-1
PPS,18004,NC(=O)c1ccc(CNC(=O)CN2CCC(C(=O)N3CCN(CC(O)c4cnc5[nH]ncc5c4)C3)C2)cc1,NC(=O)c1ccc(CNC(=O)CN2CCC(C(=O)N3CCN(CC(O)c4cnc5[nH]ncc5c4)C3)C2)cc1,0,-11.6076,281,20,PPS_tester_run_2,RNN,281_20-8
PPS,18005,CN1CCc2ccc(C(=O)NCc3ccc(CN4CCN(C(=O)Nc5ccc(C(N)=O)cc5)CC4)cc3)cc2CC1,CN1CCc2ccc(C(=O)NCc3ccc(CN4CCN(C(=O)Nc5ccc(C(N)=O)cc5)CC4)cc3)cc2CC1,0,-13.6538,281,21,PPS_tester_run_2,RNN,281_21-2
PPS,18006,CC(CNC(=O)c1cccc(C(N)=O)c1)N1CCN(Cc2ccc(CNC(=O)c3cc4cn[nH]c4[nH]3)cc2)CC1,CC(CNC(=O)c1cccc(C(N)=O)c1)N1CCN(Cc2ccc(CNC(=O)c3cc4cn[nH]c4[nH]3)cc2)CC1,0,-12.1123,281,22,PPS_tester_run_2,RNN,281_22-2
PPS,18008,NCc1ccnc(C(=O)NCc2ccccc2CN2CCC(NC(=O)c3cc(C(F)(F)F)[nH]n3)C2)c1,NCc1ccnc(C(=O)NCc2ccccc2CN2CCC(NC(=O)c3cc(C(F)(F)F)[nH]n3)C2)c1,0,-8.14719,281,24,PPS_tester_run_2,RNN,281_24-7
PPS,18009,NCc1ccc(N2CCN(C(=O)NCc3ccc(CN4CCN(C(=O)c5cccc(C(N)=O)c5)CC4)cc3)C2)cc1,NCc1ccc(N2CCN(C(=O)NCc3ccc(CN4CCN(C(=O)c5cccc(C(N)=O)c5)CC4)cc3)C2)cc1,0,-10.9536,281,25,PPS_tester_run_2,RNN,281_25-2
PPS,18010,NC(=O)c1ccc(NC(=O)N2CCN(Cc3ccc(CNC(=O)c4ccc5c(c4)CCNCC5)cc3)CC2)cc1,NC(=O)c1ccc(NC(=O)N2CCN(Cc3ccc(CNC(=O)c4ccc5c(c4)CCNCC5)cc3)CC2)cc1,0,-12.4596,281,26,PPS_tester_run_2,RNN,274_12-2
PPS,18012,O=C(NCC1CCCN(Cc2ccc(CNC(=O)N3CCN(C(=O)c4ccc5[nH]cnc5c4)C3)nc2)CC1)Nc1cccc(C(F)(F)F)c1,O=C(NCC1CCCN(Cc2ccc(CNC(=O)N3CCN(C(=O)c4ccc5[nH]cnc5c4)C3)nc2)CC1)Nc1cccc(C(F)(F)F)c1,0,-13.976,281,28,PPS_tester_run_2,RNN,281_28-3
PPS,18013,NC(=O)c1ccc(NC(=O)NCC2CCN(CCc3cccc(CNC(=O)c4ccc5c(c4)CCNCC5)c3)CC2)cc1,NC(=O)c1ccc(NC(=O)NCC2CCN(CCc3cccc(CNC(=O)c4ccc5c(c4)CCNCC5)c3)CC2)cc1,0,-9.30823,281,29,PPS_tester_run_2,RNN,281_29-2
PPS,18014,NC(=O)c1ccc(NC(=O)NC(=O)C2CCCN(Cc3ccc(CNC(=O)c4ccc5[nH]ncc5c4)c(F)c3)CC2)cc1,NC(=O)c1ccc(NC(=O)NC(=O)C2CCCN(Cc3ccc(CNC(=O)c4ccc5[nH]ncc5c4)c(F)c3)CC2)cc1,0,-13.2652,281,30,PPS_tester_run_2,RNN,281_30-3
PPS,18015,NC(=O)c1ccc2c(c1)CN(CC1CCCN1Cc1ccc(C(=O)NCc3ccc(C(N)(F)F)cc3)cc1)C2=O,NC(=O)c1ccc2c(c1)CN(CC1CCCN1Cc1ccc(C(=O)NCc3ccc(C(N)(F)F)cc3)cc1)C2=O,0,-10.695,281,31,PPS_tester_run_2,RNN,281_31-4
PPS,18016,NCc1cccc(NC(=O)NC2CCN(Cc3ccc(CNC(=O)c4cnc5[nH]ncc5c4)cc3)C2)c1,NCc1cccc(NC(=O)NC2CCN(Cc3ccc(CNC(=O)c4cnc5[nH]ncc5c4)cc3)C2)c1,0,-13.1509,281,32,PPS_tester_run_2,RNN,281_32-4
PPS,18017,NC(=O)c1cccc(NC(=O)NCC2CCN(Cc3ccc(CNC(=O)c4ccc5[nH]nnc5c4)cc3)C2)c1,NC(=O)c1cccc(NC(=O)NCC2CCN(Cc3ccc(CNC(=O)c4ccc5[nH]nnc5c4)cc3)C2)c1,0,-12.7805,281,33,PPS_tester_run_2,RNN,281_33-7
PPS,18019,NC1CCc2c(cccc2NC(=O)NCc2ccc(CN3CCC(NC(=O)Nc4ccc(C(F)(F)F)nc4)C3)cc2)C1,NC1CCc2c(cccc2NC(=O)NCc2ccc(CN3CCC(NC(=O)Nc4ccc(C(F)(F)F)nc4)C3)cc2)C1,0,-13.521,281,35,PPS_tester_run_2,RNN,281_35-1
PPS,18020,Cn1cc(C(=O)NCc2cccc(CN3CCC(C(=O)NCc4ccc(C(F)(F)F)cc4)C3)c2)c2cnccc21,Cn1cc(C(=O)NCc2cccc(CN3CCC(C(=O)NCc4ccc(C(F)(F)F)cc4)C3)c2)c2cnccc21,0,-13.348,281,36,PPS_tester_run_2,RNN,281_36-2
PPS,18021,NC(=O)c1ccc(NC(=O)NCC2CCCN(Cc3ccc(CNC(=O)c4ccc5[nH]ncc5c4)cc3)CC2)cc1,NC(=O)c1ccc(NC(=O)NCC2CCCN(Cc3ccc(CNC(=O)c4ccc5[nH]ncc5c4)cc3)CC2)cc1,0,-11.3955,281,37,PPS_tester_run_2,RNN,281_37-4
PPS,18022,NC(=O)C(=O)NCc1ccccc1CN1CCC(CNC(=O)c2ccc(C(F)(F)F)nc2)C1,NC(=O)C(=O)NCc1ccccc1CN1CCC(CNC(=O)c2ccc(C(F)(F)F)nc2)C1,0,-8.63692,281,38,PPS_tester_run_2,RNN,281_38-1
PPS,18023,NC(=O)c1cccc(NC(=O)NC2CCN(Cc3ccc(CNC(=O)c4ccc(N5CCC(N)C5)cc4)cc3)C2)c1,NC(=O)c1cccc(NC(=O)NC2CCN(Cc3ccc(CNC(=O)c4ccc(N5CCC(N)C5)cc4)cc3)C2)c1,0,-13.1401,281,39,PPS_tester_run_2,RNN,281_39-2
PPS,18024,NC(=O)c1ccc(NC(=O)NC2CCN(Cc3ccc(CNC(=O)c4cnc5[nH]ccc5c4)cc3)C2)cc1,NC(=O)c1ccc(NC(=O)NC2CCN(Cc3ccc(CNC(=O)c4cnc5[nH]ccc5c4)cc3)C2)cc1,0,-11.758,281,40,PPS_tester_run_2,RNN,281_40-4
PPS,18025,Cc1cc(C(N)=O)cc(NC(=O)NCc2ccc(CN3CCCC(CNC(=O)c4cccc(C(N)=O)c4)CC3)cc2)n1,Cc1cc(C(N)=O)cc(NC(=O)NCc2ccc(CN3CCCC(CNC(=O)c4cccc(C(N)=O)c4)CC3)cc2)n1,0,-12.7916,281,41,PPS_tester_run_2,RNN,281_41-2
PPS,18026,CN1CCc2[nH]c(C(=O)NCc3ccc(CN4CCC(NC(=O)Nc5cccc(C(F)(F)F)c5)C4)cc3)cc2C1,CN1CCc2[nH]c(C(=O)NCc3ccc(CN4CCC(NC(=O)Nc5cccc(C(F)(F)F)c5)C4)cc3)cc2C1,0,-12.5741,281,42,PPS_tester_run_2,RNN,281_42-8
PPS,18027,Nc1ccc(C(=O)NCC2CCN(Cc3ccc(CNC(=O)c4ccc5[nH]ncc5c4)cc3)C2)cn1,Nc1ccc(C(=O)NCC2CCN(Cc3ccc(CNC(=O)c4ccc5[nH]ncc5c4)cc3)C2)cn1,0,-11.0081,281,43,PPS_tester_run_2,RNN,281_43-3
PPS,18028,NC(=O)c1cccc(NC(=O)NCC2CCN(Cc3ccc(CNC(=O)c4ccc5[nH]ncc5c4)cc3)CC2)c1,NC(=O)c1cccc(NC(=O)NCC2CCN(Cc3ccc(CNC(=O)c4ccc5[nH]ncc5c4)cc3)CC2)c1,0,-12.952,281,44,PPS_tester_run_2,RNN,281_44-1
PPS,18029,NC(=O)C(=O)N1CCN(C(=O)NCc2ccc(CN3CCC(CNC(=O)c4cccc(C(F)(F)F)c4)CN3)cc2)C1,NC(=O)C(=O)N1CCN(C(=O)NCc2ccc(CN3CCC(CNC(=O)c4cccc(C(F)(F)F)c4)CN3)cc2)C1,0,-12.5746,281,45,PPS_tester_run_2,RNN,281_45-6
PPS,18030,NC(=O)c1cccc(NC(=O)NCC2CCN(Cc3ccc(CNC(=O)Nc4ccnc5ccccc45)cc3)C2)c1,NC(=O)c1cccc(NC(=O)NCC2CCN(Cc3ccc(CNC(=O)Nc4ccnc5ccccc45)cc3)C2)c1,0,-13.0938,281,46,PPS_tester_run_2,RNN,281_46-3
PPS,18031,NC(=O)c1cccc(C(=O)NCC2CCCN(Cc3ccc(CNC(=O)c4cnc5[nH]ncc5c4)cc3)CC2)c1,NC(=O)c1cccc(C(=O)NCC2CCCN(Cc3ccc(CNC(=O)c4cnc5[nH]ncc5c4)cc3)CC2)c1,0,-11.7773,281,47,PPS_tester_run_2,RNN,281_47-3
PPS,18032,O=C(Nc1ccc(C(F)(F)F)cc1)NC1CCN(Cc2ccc(CNC(=O)c3c[nH]c(=O)[nH]c3=O)cc2)CC1,O=C(Nc1ccc(C(F)(F)F)cc1)NC1CCN(Cc2ccc(CNC(=O)c3c[nH]c(=O)[nH]c3=O)cc2)CC1,0,-11.1543,281,48,PPS_tester_run_2,RNN,281_48-1
PPS,18033,Cc1n[nH]c2ccc(NC(=O)NCC3CCN(CC4CC(NC(=O)c5cnc6[nH]ncc6c5)C4)C3)cc12,Cc1n[nH]c2ccc(NC(=O)NCC3CCN(CC4CC(NC(=O)c5cnc6[nH]ncc6c5)C4)C3)cc12,0,-11.7507,281,49,PPS_tester_run_2,RNN,281_49-8
PPS,18034,O=C(CN1CCN(Cc2ccc(CNC(=O)c3ccc4[nH][nH]c(=O)c4c3)cc2)C1)NCc1ccc(C(F)(F)F)cc1,O=C(CN1CCN(Cc2ccc(CNC(=O)c3ccc4[nH][nH]c(=O)c4c3)cc2)C1)NCc1ccc(C(F)(F)F)cc1,0,-12.7743,281,50,PPS_tester_run_2,RNN,281_50-5
PPS,18036,CN(C)C(=O)N1CCN(Cc2ccc(C(=O)NCc3ccc(CN4CCC(CNC(=O)c5ccc(C(F)(F)F)cn5)C4)cc3)cn2)CC1,CN(C)C(=O)N1CCN(Cc2ccc(C(=O)NCc3ccc(CN4CCC(CNC(=O)c5ccc(C(F)(F)F)cn5)C4)cc3)cn2)CC1,0,-13.1865,281,52,PPS_tester_run_2,RNN,281_52-7
PPS,18037,CN1CCc2c(cccc2C(=O)NCc2ccc(CN3CCC(NC(=O)c4cccc(C(N)=O)c4)C3)cc2)C1,CN1CCc2c(cccc2C(=O)NCc2ccc(CN3CCC(NC(=O)c4cccc(C(N)=O)c4)C3)cc2)C1,0,-13.1783,281,53,PPS_tester_run_2,RNN,281_53-1
PPS,18038,NC(=O)c1ccc(NC(=O)NCC2CCN(Cc3ccc(CNC(=O)c4cc5c([nH]4)CCNCC5)cc3)CC2)cc1,NC(=O)c1ccc(NC(=O)NCC2CCN(Cc3ccc(CNC(=O)c4cc5c([nH]4)CCNCC5)cc3)CC2)cc1,0,-12.7885,281,54,PPS_tester_run_2,RNN,281_54-1
PPS,18039,NC(=O)c1ccc(NC(=O)NCC2CCN(Cc3ccc(CNC(=O)c4ccc5[nH]ncc5c4)cc3)CC2)cc1,NC(=O)c1ccc(NC(=O)NCC2CCN(Cc3ccc(CNC(=O)c4ccc5[nH]ncc5c4)cc3)CC2)cc1,0,-12.8818,281,55,PPS_tester_run_2,RNN,276_1-1
PPS,18040,CCc1cccc(NC(=O)NC(C)NCC2CCN(Cc3ccc(CNC(=O)c4cnc5[nH]cnc5c4)cc3)C2)n1,CCc1cccc(NC(=O)NC(C)NCC2CCN(Cc3ccc(CNC(=O)c4cnc5[nH]cnc5c4)cc3)C2)n1,0,-11.9904,281,56,PPS_tester_run_2,RNN,281_56-7
PPS,18041,NCc1ccc(NC(=O)N2CCN(C(=O)NCc3ccc(CN4CCC(CNC(=O)Nc5cccc(Br)c5)C4)cc3)C2)cc1,NCc1ccc(NC(=O)N2CCN(C(=O)NCc3ccc(CN4CCC(CNC(=O)Nc5cccc(Br)c5)C4)cc3)C2)cc1,0,-13.0927,281,57,PPS_tester_run_2,RNN,281_57-4
PPS,18042,NC(=O)c1cccc(C(=O)CN2CCC(Cc3ccc(CNC(=O)c4c[nH]c5c(N)ncnc45)cc3)CC2)c1,NC(=O)c1cccc(C(=O)CN2CCC(Cc3ccc(CNC(=O)c4c[nH]c5c(N)ncnc45)cc3)CC2)c1,0,-12.385,281,58,PPS_tester_run_2,RNN,281_58-2
PPS,18043,NC(=O)N1CCC(Cc2cccc(CN3CCC(CNC(=O)Nc4ccc(C(F)(F)F)cc4)CC3)c2)C1,NC(=O)N1CCC(Cc2cccc(CN3CCC(CNC(=O)Nc4ccc(C(F)(F)F)cc4)CC3)c2)C1,0,-10.8994,281,59,PPS_tester_run_2,RNN,281_59-2
PPS,18044,NC(=O)CC(CNC(=O)c1cc(C(F)(F)F)ccn1)N1CCN(Cc2cccc(CNC(=O)c3nc4nc(N)ccc4[nH]3)c2)CC1,NC(=O)CC(CNC(=O)c1cc(C(F)(F)F)ccn1)N1CCN(Cc2cccc(CNC(=O)c3nc4nc(N)ccc4[nH]3)c2)CC1,0,-12.0515,281,60,PPS_tester_run_2,RNN,281_60-1
PPS,18045,NCC(=O)NC(=O)C1CCN(C(=O)NCc2ccc(CN3CCC(CNC(=O)c4cccc(C(N)=O)c4)C3)cc2)C1,NCC(=O)NC(=O)C1CCN(C(=O)NCc2ccc(CN3CCC(CNC(=O)c4cccc(C(N)=O)c4)C3)cc2)C1,0,-13.4588,281,61,PPS_tester_run_2,RNN,281_61-2
